,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.060746707,0.07426967,0.083205655,0.09855197,0.18606113,0.22127938,0.29287106,0.25995857,0.21049345,0.20449229,0.1836514,0.1289538,0.15049827,0.18611823,0.16510539,0.2613382,0.24100427,0.27676478,0.19975887,0.13824944,0.13734525,0.10710408,0.11654402,0.10327529,0.08090146,0.06433165,0.050925266,0.038960736,0.0328805,0.02726598,0.023243839,0.023545217,0.01836296,0.014436594,0.013696263,0.012585023,0.011476728,0.010654771,0.0098140435,0.009046154,0.008820257,0.008519875,0.00858399,0.008440179,0.008328271,0.008449698,0.008470667,0.008511469
1,0.0022183973,0.0021084212,0.002387669,0.0026695994,0.0030527948,0.004295874,0.0018492325,0.0031064313,0.0022057872,0.0018849223,0.0018968446,0.0014899999,0.010095308,0.050837386,0.05143104,0.027504278,0.034681275,0.05917225,0.059180688,0.060360767,0.090994336,0.0797692,0.055775788,0.026371632,0.017387854,0.011641635,0.009668568,0.0055946894,0.004501098,0.0038967968,0.0038311493,0.003652279,0.002366504,0.002075026,0.0020019189,0.0017247517,0.0016786598,0.0016739663,0.001652181,0.0016440441,0.0015824896,0.001586485,0.0015611362,0.0015328393,0.0015480843,0.0015520619,0.0015530535,0.0015383816
2,0.035254713,0.027757838,0.030192167,0.023806337,0.028420245,0.04691553,0.007170163,0.019615984,0.002144202,0.0030326273,0.021426996,0.06869778,0.05757576,0.036545303,0.046821125,0.04862351,0.0266711,0.021899313,0.03381439,0.042398047,0.023449618,0.016083464,0.016302882,0.017418373,0.014741448,0.0109523935,0.008507546,0.006277557,0.0031931181,0.0024087694,0.0019069003,0.0013011667,0.0007820584,0.0006405701,0.00076543825,0.00072068203,0.000635125,0.0006072207,0.0005646182,0.0005004459,0.0005083986,0.00048890465,0.00049414457,0.00049284316,0.00049520464,0.00048687123,0.00048210492,0.00047952493
3,0.44907042,0.4501631,0.45240727,0.4456586,0.43752703,0.43529207,0.437041,0.41360107,0.40494415,0.39187673,0.38492993,0.38763,0.3792358,0.380156,0.3587644,0.33659917,0.33662373,0.33745798,0.3396744,0.3475565,0.3487242,0.33413363,0.33999258,0.36683622,0.40075928,0.41474697,0.39407775,0.36948705,0.3591149,0.3626258,0.35726222,0.3560861,0.35810542,0.36657855,0.36426714,0.36766663,0.37609038,0.377308,0.38133058,0.3826685,0.38454404,0.38600135,0.38721967,0.3909733,0.3910548,0.39019734,0.38857028,0.3885747
4,0.19511883,0.1858717,0.1748548,0.16511592,0.13769202,0.21614404,0.19069639,0.14042118,0.023659168,0.039596636,0.05318146,0.0483795,0.2790964,0.23543935,0.22476684,0.25496235,0.1758026,0.18520382,0.23008195,0.14013612,0.2275048,0.13318494,0.10708201,0.08486798,0.05977285,0.052803647,0.038040925,0.02190336,0.013248719,0.0077630016,0.0048358566,0.003360282,0.0018646987,0.0022385118,0.0024097224,0.002140983,0.0019161087,0.0018962624,0.0019096487,0.0018691624,0.0018238369,0.0017807287,0.0017042628,0.0017235624,0.0016898963,0.0016764374,0.0016614794,0.0016856799
5,0.0013104884,0.0013111609,0.001370335,0.0012746825,0.0013113226,0.0012623895,0.0009971686,0.0011300705,0.0013949312,0.0063567795,0.12448752,0.08607962,0.05504478,0.07654379,0.07307929,0.07942795,0.0963592,0.04762272,0.038643207,0.013151871,0.010104718,0.009697242,0.0060164984,0.0036648975,0.0026754201,0.0020871928,0.0018822391,0.0012883996,0.00094222784,0.00086712866,0.00086586404,0.00072100107,0.00058491126,0.00053660193,0.0005098882,0.00048584893,0.00051907514,0.00045457008,0.00041930345,0.0004176914,0.00039201818,0.0003810173,0.0003814387,0.00037262493,0.0003768046,0.00038292247,0.0003842518,0.00038427865
6,0.59737986,0.5738476,0.61016536,0.5936982,0.568088,0.5402438,0.35529652,0.16394226,0.099863105,0.2125066,0.23532243,0.33706793,0.46890956,0.3640081,0.38769394,0.458523,0.42246038,0.45183036,0.47926053,0.40270692,0.36077777,0.3138934,0.27871114,0.26240057,0.20377599,0.16886036,0.1364905,0.12017169,0.09276662,0.052032243,0.045907356,0.03422907,0.03210263,0.029000435,0.026586685,0.026105924,0.023181725,0.022043524,0.020996017,0.020657483,0.019765954,0.019734154,0.019737542,0.020457165,0.019962082,0.020529157,0.020753317,0.020810405
7,0.08300545,0.09291797,0.09935152,0.09920539,0.083655566,0.20012258,0.2959109,0.5230898,0.40924174,0.30767965,0.44962206,0.5389244,0.48628145,0.4530146,0.4794088,0.5141329,0.5227203,0.5194537,0.45166293,0.44716534,0.34017283,0.31590143,0.25725538,0.19738257,0.14662395,0.10620314,0.0944467,0.070392095,0.034096427,0.022509424,0.015587649,0.012184986,0.008577935,0.006984888,0.005974854,0.0055377805,0.0050211377,0.004839952,0.004740948,0.0049017123,0.004799632,0.0051713693,0.00512221,0.005210783,0.005234962,0.005236006,0.0052553513,0.005241377
8,0.47786912,0.46515685,0.484158,0.47784862,0.4745934,0.46861845,0.10476327,0.046497535,0.053362764,0.079466924,0.06328248,0.13171719,0.10907798,0.08786957,0.119065784,0.14665242,0.22250667,0.20984237,0.2609658,0.21181805,0.1789457,0.18826433,0.15750438,0.13701819,0.13361001,0.14516163,0.13299409,0.12587817,0.11219261,0.093332015,0.08157351,0.08249449,0.083828114,0.07383448,0.07121251,0.06456121,0.055960823,0.05431905,0.054156143,0.04862057,0.050594043,0.049010165,0.047931224,0.05047368,0.05146904,0.051615328,0.05112801,0.05248713
9,0.35707706,0.37712714,0.41329098,0.40076122,0.41843343,0.433861,0.33484387,0.3309063,0.2153204,0.081927955,0.16762817,0.28446016,0.32849184,0.27071664,0.25682932,0.2534258,0.24906269,0.19434737,0.23782595,0.121240795,0.085583866,0.09632411,0.15448847,0.18964727,0.172377,0.15446725,0.16013072,0.14690179,0.10866835,0.07805586,0.07407992,0.059331816,0.04980642,0.023639977,0.015115827,0.012611966,0.010903403,0.011718653,0.011167489,0.011925723,0.010989527,0.010374642,0.010470601,0.010509511,0.010294235,0.01012619,0.010137083,0.009895045
