,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.02987037,0.031247688,0.033290293,0.032080464,0.03154094,0.030078191,0.03206234,0.03537038,0.026625026,0.04935485,0.032850936,0.035219517,0.029031962,0.047316413,0.046423875,0.08643527,0.13470815,0.13898134,0.072739884,0.033123817,0.017697854,0.0128753055,0.022615653,0.07047156,0.057538867,0.063721746,0.05674178,0.051240236,0.040691227,0.047952056,0.08802723,0.06396693,0.08238957,0.02277233,0.01630926,0.006289482,0.0038134211,0.0043468587,0.0047064214,0.003568148,0.0023783592,0.0022743018,0.0019438142,0.0040361187,0.0048045646,0.005463573,0.0051052156,0.005326483
0,0.036053013,0.036746006,0.037713822,0.03447325,0.032033585,0.02957788,0.04309646,0.021390123,0.021087026,0.021547602,0.05077933,0.04321986,0.035881583,0.04117595,0.04948442,0.13494729,0.1445323,0.13605511,0.09017687,0.04088388,0.016094077,0.00842313,0.007646721,0.03198103,0.018127782,0.020292176,0.027052948,0.022125691,0.016513893,0.013608599,0.026233185,0.026982678,0.02400944,0.016708316,0.024616795,0.011113616,0.0058011217,0.0044834,0.0042907908,0.004302894,0.0019948666,0.0011846321,0.00077357824,0.005116845,0.0045028566,0.0069351285,0.004980908,0.003958431
0,0.0038746863,0.004066128,0.0045979796,0.0050703813,0.0051108873,0.005252465,0.0038692255,0.0027403347,0.0042652106,0.007931194,0.003962493,0.017913597,0.024957089,0.010123732,0.01011337,0.013636455,0.02896724,0.048599083,0.014681223,0.008403509,0.0017378003,0.006285054,0.0073406147,0.022008196,0.028470008,0.04873429,0.056062724,0.048451837,0.020527646,0.021084808,0.03788328,0.03157844,0.013793821,0.005918993,0.00507357,0.0025966524,0.0012226928,0.00086921593,0.0005539952,0.00034614975,0.00021040966,0.00012222157,0.0001403372,0.0005798525,0.0007442289,0.0007468518,0.0006219673,0.00044427253
0,0.2921184,0.28952357,0.2922716,0.2915296,0.2857587,0.28783974,0.29019314,0.21854208,0.22924344,0.28629333,0.319262,0.28860104,0.24823351,0.22101133,0.17606626,0.25414142,0.29634032,0.3292496,0.33301565,0.27157328,0.26155254,0.25947744,0.18478781,0.22141066,0.18424301,0.13738643,0.16923772,0.11996064,0.1466239,0.18667549,0.1711548,0.14618377,0.16418797,0.15517275,0.20826583,0.24307552,0.21540907,0.21606863,0.1900506,0.1894763,0.14209652,0.18926154,0.21552232,0.12989683,0.099191844,0.0833815,0.0741125,0.062304582
0,0.009075999,0.009277924,0.0085952375,0.00829375,0.009111068,0.009616356,0.009907729,0.0032761728,0.007903355,0.010856919,0.0090823285,0.0121542355,0.010546366,0.009342514,0.009560676,0.020483961,0.052965917,0.07091394,0.033359148,0.009756266,0.0012364779,0.00064122415,0.0019394904,0.009513172,0.00890743,0.018138258,0.023780672,0.008793793,0.011587434,0.012689382,0.014001063,0.0026049446,0.0015269753,0.0002701197,0.00019572077,9.498353e-05,9.438129e-05,0.00020485964,0.00027680115,0.00019318551,0.0002107314,0.00046016506,0.00018457382,0.00066594844,0.00043575052,0.00032524444,0.00028908878,0.00013336485
0,0.0011539641,0.0011921574,0.001188734,0.001077479,0.0009850289,0.00085203623,0.0008478264,0.00043681022,0.00036126314,0.00035368474,0.0020986143,0.0012036333,0.00062456564,0.00031824908,0.00018181225,0.00079440867,0.002134839,0.003711924,0.00076735957,0.0002337334,5.9913495e-05,6.370225e-05,3.6274363e-05,0.0001920537,0.00044399398,0.0011536315,0.0017963086,0.001209275,0.0011069485,0.0010409233,0.0010238844,0.0012055187,0.0017054409,0.0011813057,0.0011615887,0.0009471599,0.00076324586,0.0005588806,0.0005336287,0.00058549095,0.0003253095,0.00017660629,8.2277744e-05,9.4829105e-05,9.16878e-05,7.186859e-05,5.205761e-05,3.695552e-05
0,0.11053661,0.10607195,0.10798601,0.10443159,0.093775,0.09177904,0.10557296,0.04070701,0.029814884,0.06325013,0.11233652,0.1281153,0.16369437,0.19589715,0.15754956,0.22535503,0.36884838,0.38094804,0.30177703,0.23254298,0.11146893,0.11634586,0.11964687,0.27579862,0.21172567,0.29826245,0.35941425,0.29499117,0.23842683,0.25465864,0.27311242,0.24006037,0.20367494,0.14531039,0.14320038,0.084449,0.056527812,0.05289044,0.04832094,0.0504435,0.035813022,0.021633156,0.010340078,0.014120123,0.012701282,0.012142698,0.012928948,0.012661709
0,0.10480844,0.10992143,0.11151457,0.11558508,0.118481874,0.11372512,0.07473551,0.057237763,0.05706174,0.0725166,0.07753467,0.120672725,0.12187504,0.121603705,0.10667193,0.08527212,0.11798545,0.16059384,0.105722085,0.03163679,0.011087577,0.014842595,0.009697878,0.03564045,0.07138854,0.09518577,0.13765049,0.092797875,0.076326,0.11988121,0.16280852,0.093651995,0.07417947,0.03759293,0.020627705,0.003468132,0.006478049,0.008300418,0.007383384,0.0055406415,0.0006658211,0.00032634786,0.00030614831,0.00011307828,0.00013924298,0.00014869407,0.00013498997,8.6194836e-05
0,0.020895237,0.020290127,0.020346396,0.018863281,0.019251926,0.016467674,0.011929565,0.0071855807,0.00810952,0.037827253,0.031443838,0.0468233,0.03973398,0.060162067,0.04406136,0.06633484,0.100814275,0.08241359,0.06263149,0.045863405,0.017718896,0.016614152,0.023765106,0.043944035,0.04010511,0.039745424,0.029658308,0.019724183,0.016038952,0.02711594,0.02584732,0.020004688,0.020345263,0.014960271,0.02045525,0.02015858,0.02433826,0.027197897,0.023270432,0.016758572,0.016396344,0.006872523,0.0038723492,0.0029156355,0.0028438657,0.0029668284,0.0022912275,0.00214746
0,0.014266858,0.014906351,0.016743282,0.016617678,0.01551016,0.016691677,0.016858874,0.00648356,0.007405817,0.021174302,0.030068312,0.014209921,0.017706769,0.025367275,0.024507208,0.026593432,0.048538897,0.054801144,0.022677375,0.008802717,0.002825542,0.004150029,0.0028102526,0.01888108,0.026726088,0.044023454,0.04643682,0.033383388,0.04753795,0.043931067,0.07463711,0.06428281,0.070118114,0.021333424,0.016255824,0.0087281335,0.00344577,0.003573877,0.004663156,0.0042041736,0.0014260024,0.0008742627,0.00027320342,0.00042002028,0.00041269205,0.0003855061,0.00040985466,0.0002699215
