,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.029568398,0.027637724,0.02658299,0.02826188,0.028312718,0.026875535,0.020419547,0.023079874,0.02704568,0.022491036,0.0355425,0.058373224,0.052401196,0.012941763,0.007429158,0.01024566,0.03362229,0.02420936,0.029858118,0.018669385,0.017186718,0.012976556,0.006845561,0.009752728,0.05620432,0.0704864,0.06796259,0.14730024,0.15476738,0.15033387,0.15109181,0.19324042,0.16573748,0.19625007,0.14347722,0.103556395,0.07154309,0.053826977,0.050991565,0.041586757,0.023086296,0.0071491743,0.0019406498,0.00092500495,0.00084447314,0.0007934317,0.0006520878,0.0007752449
0,0.009349626,0.009119885,0.009148318,0.008994146,0.009774523,0.010920569,0.009203678,0.006336561,0.004035381,0.009485311,0.014748302,0.022982199,0.027964631,0.0116035445,0.004913779,0.0071012424,0.02737741,0.012042045,0.018943816,0.012153442,0.006758395,0.0052368245,0.008641648,0.015289008,0.043849863,0.065595575,0.09394182,0.13628073,0.12954025,0.14199753,0.13305788,0.116561726,0.09595902,0.07024189,0.050850965,0.03649834,0.026977992,0.025351185,0.025306791,0.013804898,0.008445752,0.0043024905,0.0015100256,0.0015701551,0.0013328592,0.0014922196,0.0012520954,0.0010905948
0,0.018057628,0.01868832,0.019461842,0.022368995,0.024196807,0.023657402,0.017478544,0.017183483,0.020295119,0.028348535,0.023527397,0.046698324,0.060869712,0.055360373,0.012632913,0.007853805,0.0094768265,0.00558266,0.009244058,0.008713808,0.00887535,0.01655746,0.022640055,0.05508063,0.120886914,0.14100638,0.1631482,0.26311478,0.21486464,0.1991055,0.18341626,0.16797133,0.14398071,0.12253733,0.07159843,0.040948477,0.036292117,0.028847102,0.02478194,0.0211669,0.011561619,0.0055058617,0.00070453127,0.0004164266,0.00038369637,0.00032184122,0.00022364628,0.00022944159
0,0.0032659515,0.003185219,0.0032325033,0.003316246,0.0034493697,0.0031406463,0.0029721481,0.0020720921,0.001634107,0.0023603013,0.0042248107,0.004960512,0.015674947,0.0058617857,0.0026720667,0.0029167994,0.006668839,0.0021803477,0.0055703796,0.0014749266,0.0016148798,0.0018584373,0.0036253773,0.0070442753,0.018966476,0.04155007,0.05059392,0.08762389,0.06313771,0.06989562,0.058894586,0.06371196,0.056673575,0.037331607,0.029676763,0.020299062,0.016662167,0.01819832,0.018969323,0.011872584,0.0072050467,0.003815458,0.0010342768,0.0005912275,0.00051873503,0.00048560865,0.00038935678,0.00026982735
0,0.0064424383,0.006395709,0.0065503507,0.006317522,0.005994558,0.0056901537,0.0067306696,0.003009738,0.0016780453,0.005159947,0.0046345913,0.00701114,0.004136482,0.005109788,0.0032822192,0.0026852281,0.004591409,0.002543872,0.0045638047,0.0015728159,0.001921125,0.0024812939,0.0042739967,0.005873137,0.011349735,0.020270566,0.024658248,0.038903564,0.0302397,0.04419995,0.050119728,0.057007875,0.0365625,0.039082047,0.03678682,0.028249724,0.018826587,0.024327783,0.030808477,0.017228706,0.0090781525,0.0042415657,0.001246475,0.0005222599,0.00040179977,0.00037468175,0.00041283897,0.00026955467
0,0.024981128,0.0244815,0.022106107,0.023835838,0.027701262,0.024837581,0.025539193,0.016286893,0.011370122,0.012839717,0.01777409,0.026044084,0.034381744,0.024017543,0.016919011,0.020468837,0.05056414,0.023833148,0.02062346,0.016951546,0.008974695,0.0122080315,0.007304713,0.016793042,0.032916367,0.09027678,0.14917591,0.26134995,0.20636593,0.21036577,0.19270173,0.17317449,0.11781883,0.109268,0.06133722,0.0335484,0.024762914,0.022931257,0.019431679,0.014899743,0.0059379903,0.0022028692,0.00042494028,0.00024106177,0.00029362013,0.00021973965,0.00018746384,0.00020022794
0,0.037381925,0.036396544,0.040814385,0.035104513,0.036253203,0.024831587,0.024846492,0.020788608,0.03484441,0.038670085,0.036177527,0.037811473,0.06846174,0.06937033,0.042344462,0.061750468,0.11377152,0.062166203,0.038527865,0.025869504,0.008874985,0.022953903,0.030676339,0.052396525,0.12824489,0.17114903,0.24379154,0.34000632,0.36204863,0.28477705,0.3138998,0.3064343,0.3152291,0.3213261,0.19310738,0.12652627,0.07811258,0.05508926,0.051342916,0.0399926,0.023158187,0.011820741,0.0044157016,0.014883722,0.012628289,0.01378763,0.007823297,0.006527424
0,0.015604849,0.014859517,0.014281546,0.014869739,0.01547001,0.015459336,0.013017717,0.011187644,0.008174921,0.011404966,0.020911029,0.02003033,0.018768324,0.013255849,0.011168484,0.009448381,0.02056394,0.010396364,0.0140546635,0.006243017,0.007194757,0.016231183,0.022624014,0.053979624,0.06077807,0.069968544,0.15860851,0.2351075,0.1832917,0.17808041,0.24026506,0.23602481,0.2232276,0.20943533,0.17618854,0.096911214,0.04851533,0.041148994,0.04222081,0.022937745,0.008799741,0.0039215214,0.001014393,0.001606007,0.0016140083,0.0014189288,0.0012440901,0.00084633863
0,0.005518842,0.005303595,0.005337909,0.0056342734,0.005906331,0.0058768135,0.0047769533,0.005140327,0.0029844136,0.003977073,0.0073316335,0.010816275,0.004659556,0.0069600106,0.0044075977,0.0017109866,0.0069690435,0.0034023353,0.0032476415,0.004278529,0.0012601165,0.0021256646,0.0022727163,0.0055740546,0.016355252,0.021341212,0.052932646,0.08462012,0.08150991,0.07620106,0.07144206,0.057310402,0.054416616,0.046237506,0.034453195,0.027571673,0.01847315,0.012027453,0.011723864,0.0054997387,0.00189894,0.0012687853,0.00025354984,9.447617e-05,6.305262e-05,5.690602e-05,4.71994e-05,5.425883e-05
0,0.005647858,0.0057101585,0.0060878494,0.0063115074,0.0063351034,0.0057406076,0.004650996,0.0038039975,0.0039889407,0.004935686,0.0075990395,0.007837887,0.011364583,0.008681687,0.006836839,0.005506321,0.014819989,0.0075386525,0.009068483,0.005256644,0.003287404,0.0038838647,0.0062623853,0.011254101,0.027075922,0.056776237,0.084840916,0.16535468,0.14087735,0.17431056,0.21786706,0.19649376,0.17254104,0.19579117,0.15222172,0.09752573,0.06127593,0.06193296,0.055705737,0.0284621,0.015869701,0.009674762,0.0018401571,0.0019366747,0.001632479,0.0011076741,0.00083887525,0.0006969401
0,0.0050989394,0.005024361,0.005058471,0.005067363,0.004835868,0.0044776197,0.0046238713,0.0041733123,0.0021200555,0.005123289,0.007256596,0.0076187975,0.005643743,0.004709026,0.0033639323,0.0029676629,0.005598814,0.003387977,0.0074591585,0.0027276294,0.0044819806,0.003758027,0.007134914,0.00621614,0.014975159,0.02593615,0.06259081,0.09904794,0.06634493,0.04954366,0.054217458,0.07905357,0.06036027,0.08260202,0.067880265,0.040677406,0.028615091,0.029579526,0.031568196,0.013686118,0.007792901,0.0029905466,0.00073800853,0.00019832584,0.00018179328,0.00021327593,0.0002511788,0.00019148026
0,0.004661451,0.0046731397,0.0047188886,0.0050866264,0.005459787,0.005109304,0.004436742,0.0076946504,0.0035362036,0.009108785,0.01178112,0.007734419,0.009310043,0.008944134,0.00680594,0.007598044,0.020264393,0.007594168,0.008568374,0.006882111,0.004085616,0.0022089703,0.0065964037,0.009314251,0.018805286,0.03049739,0.06914452,0.122940145,0.10339139,0.086261265,0.096628204,0.097223364,0.078585856,0.10609155,0.0942602,0.06641712,0.04034637,0.046593547,0.04587907,0.023196978,0.012192656,0.009302631,0.0023844808,0.0019131722,0.0014361667,0.000989667,0.0008299225,0.0006693649
0,0.02295413,0.023083197,0.021776872,0.022727804,0.022170119,0.02108677,0.019668499,0.01744753,0.018306429,0.033700716,0.02874448,0.034992795,0.029897291,0.02048431,0.020998694,0.022325732,0.028677791,0.02174438,0.02634582,0.021094646,0.021872442,0.018574428,0.01756073,0.043230947,0.07018604,0.092132725,0.11078215,0.12135305,0.09420264,0.089505255,0.075958155,0.06285112,0.064771995,0.05904415,0.049570646,0.030522767,0.02462281,0.031140301,0.03214575,0.017810047,0.011487898,0.005175096,0.0022070883,0.0025227633,0.0019303913,0.0017891107,0.0016730818,0.0011912031
0,0.009615117,0.010015303,0.010003968,0.010234113,0.010628273,0.010794382,0.009590923,0.0028104703,0.0040993937,0.004765199,0.0067901625,0.01245193,0.00950421,0.009725439,0.010457428,0.008485725,0.027665818,0.01009712,0.007958908,0.010029676,0.009243515,0.006301209,0.006613453,0.007646893,0.016643241,0.03246908,0.06272961,0.12167553,0.08947027,0.085856915,0.09121555,0.07421782,0.070753135,0.051760525,0.055199098,0.030118177,0.024556998,0.021204926,0.02258833,0.010496422,0.0030272242,0.0020290657,0.0006226482,0.00039866447,0.00030850063,0.00029262374,0.00020718678,0.00016955457
0,0.027332306,0.027465893,0.02833131,0.027580632,0.029147768,0.029279092,0.023646481,0.009469668,0.008764539,0.011304135,0.0077397414,0.009323052,0.009655304,0.0055114557,0.0033922147,0.003533136,0.015852576,0.0071459636,0.009726928,0.012647587,0.014565065,0.009781024,0.0053925314,0.013676438,0.044945132,0.08703149,0.13501167,0.20702064,0.15548436,0.14201477,0.12468661,0.10397106,0.1131108,0.080182694,0.0680394,0.04189179,0.0323731,0.024831643,0.022061681,0.01013414,0.0038826608,0.0024906462,0.0009771351,0.00072872377,0.00059263123,0.0004391085,0.0003751443,0.00049322605
0,0.0021242185,0.0021440263,0.0021964586,0.0021996722,0.0021158399,0.002051628,0.0019672487,0.0011427937,0.00043050922,0.0013349751,0.0013407455,0.0015514528,0.0014075307,0.0013460392,0.0006450549,0.0005824375,0.0015076039,0.00077361433,0.0009733941,0.001297803,0.0014029494,0.00097410346,0.00081080926,0.0013408111,0.0033051781,0.006051381,0.014076948,0.035185296,0.02794235,0.03188355,0.032477092,0.050620504,0.048578765,0.028892944,0.028456021,0.018288216,0.010872554,0.010905388,0.010638035,0.0064805187,0.0035717853,0.0015791709,0.00030946897,0.00022129783,0.00018588644,0.00017813341,0.0001629402,0.0001405205
