,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,8.510061e-05,8.444335e-05,8.705679e-05,8.6894266e-05,8.765208e-05,9.5066054e-05,9.090246e-05,7.317582e-05,8.1531995e-05,0.00016449882,7.7267025e-05,0.00012792546,0.00028044407,0.00040456472,0.0013204939,0.0005930438,0.0029021052,0.0068543106,0.004414935,0.000848432,0.0002282483,0.00011267455,0.00013041623,0.000882988,0.00032825413,0.00021239299,0.000538715,0.0001995302,0.0002782641,0.0002879542,0.0006630066,0.0011325167,0.0016069392,0.00065760204,0.00034491307,0.00031495103,0.0001311389,0.00014354968,0.00017289828,3.7456848e-05,2.5396605e-05,2.6350064e-05,1.2988797e-05,9.474035e-06,9.140688e-06,1.0280464e-05,1.1664596e-05,1.35242535e-05
0,5.97756e-05,6.0324506e-05,6.141358e-05,5.4038876e-05,4.780544e-05,4.7622776e-05,4.691521e-05,1.771563e-05,4.3888343e-05,5.2591986e-05,0.000106718115,9.958807e-05,0.00011732263,8.100591e-05,8.571352e-05,0.00012853778,0.0001372422,0.00011539408,0.0001002749,6.9731825e-05,3.280301e-05,1.901381e-05,2.7761314e-05,1.1570904e-05,9.400612e-06,1.4243054e-05,1.8116922e-05,4.4528497e-05,4.4067692e-05,3.8186914e-05,6.582903e-05,3.1693395e-05,2.3849816e-05,2.6904085e-05,4.6528625e-05,4.3154912e-05,2.4648116e-05,1.8999664e-05,3.5132613e-05,3.374426e-05,1.9398887e-05,8.1058115e-06,5.7795583e-06,1.7359014e-05,1.2500847e-05,1.473631e-05,1.4933662e-05,1.37993775e-05
0,9.953077e-06,9.874626e-06,1.0422428e-05,9.0299045e-06,9.340562e-06,7.956393e-06,9.577432e-06,4.1218836e-06,3.872157e-06,5.041156e-06,7.4843097e-06,1.2663064e-05,2.9970077e-05,2.1377511e-05,2.4065823e-05,1.1459792e-05,1.4722071e-05,2.7212143e-05,1.9678635e-05,2.559918e-05,1.3415603e-05,1.715317e-05,6.1196006e-06,3.2381897e-05,1.51636295e-05,1.9411877e-05,2.2534483e-05,1.8526867e-05,2.5747839e-05,3.1988395e-05,7.914058e-05,0.00014970689,7.008508e-05,4.2495725e-05,4.388636e-05,6.2284016e-05,3.44061e-05,2.330659e-05,1.6118367e-05,6.046114e-06,1.9293261e-06,9.970566e-07,1.482223e-06,1.6330208e-06,1.4557618e-06,1.0778137e-06,1.0034539e-06,7.04493e-07
0,0.20191994,0.20108008,0.21434598,0.2245137,0.22982955,0.22825216,0.20177217,0.15942325,0.2278441,0.20828949,0.22357674,0.2168812,0.17874113,0.16961506,0.18620734,0.18215571,0.19382502,0.25440007,0.26871786,0.17696896,0.20499268,0.22739545,0.18054004,0.16848846,0.19122052,0.1219291,0.13663056,0.10823518,0.15723716,0.1713172,0.14949986,0.11991636,0.12437882,0.12894535,0.17316873,0.171059,0.15313548,0.15516813,0.13316631,0.14464502,0.12090464,0.1661018,0.18310116,0.12225944,0.09704708,0.0857647,0.07759263,0.06917565
0,3.9813585e-05,4.2751606e-05,4.5323337e-05,4.133791e-05,3.99702e-05,3.7398564e-05,4.2630647e-05,2.9762201e-05,1.763572e-05,0.00011678627,9.0413836e-05,9.155063e-05,9.4927724e-05,0.00010678215,5.4059725e-05,0.00010081668,0.00023991293,0.0004422565,0.00020326242,0.0001240167,2.980366e-05,9.93655e-06,1.7181124e-05,0.00010570018,9.412545e-05,0.0001529753,0.00017172915,4.7080957e-05,9.005676e-05,0.00012389354,0.0001742655,6.934593e-05,5.8195128e-05,2.082424e-05,1.796496e-05,2.6386948e-05,2.0927228e-05,2.842556e-05,3.870406e-05,1.1708958e-05,8.532781e-06,7.164696e-06,1.1200584e-06,2.9534178e-06,3.155379e-06,2.8483419e-06,3.345595e-06,2.2683655e-06
0,4.578507e-06,4.902255e-06,5.163406e-06,5.3188064e-06,6.0375673e-06,7.089209e-06,8.4406065e-06,6.1697065e-06,1.7813789e-05,4.3527357e-06,1.9833775e-05,3.22897e-05,2.2485498e-05,1.9867051e-05,1.0864743e-05,1.8299954e-05,2.5682684e-05,5.8161026e-05,1.4486209e-05,7.5967255e-06,3.378604e-06,4.570895e-06,3.5898372e-06,7.467309e-06,1.3229413e-05,1.2981613e-05,1.4134537e-05,9.874216e-06,1.7598177e-05,1.5337137e-05,3.184107e-05,5.697785e-05,0.00015989899,0.00015747803,0.00014077773,0.0002925077,0.00020565196,0.00016567686,9.3883595e-05,0.00010194774,9.230518e-05,3.7372305e-05,1.693034e-05,1.08131635e-05,9.910066e-06,7.9321135e-06,6.923108e-06,5.3067665e-06
0,0.00042487864,0.0004176027,0.00046566615,0.0004934002,0.00045584334,0.0004658524,0.00032043882,0.0006230501,0.00070533354,0.00090405095,0.0011121932,0.0013672177,0.0014393727,0.0017536869,0.0016636938,0.0030869087,0.006960574,0.007237017,0.0029386643,0.0017371547,0.00084458786,0.0011695211,0.00052640133,0.0012675518,0.0020742882,0.002392358,0.003149821,0.002162986,0.0022401027,0.0017721601,0.0025376726,0.0021237752,0.0023438192,0.0019887895,0.0019868792,0.0018239055,0.0012964112,0.0010164995,0.00069037016,0.0005739217,0.000319101,0.00017537257,3.2482185e-05,2.4677263e-05,2.0595113e-05,2.0497026e-05,2.0841466e-05,2.225303e-05
0,0.0001354673,0.00013444897,0.0001253295,0.00010821745,0.00011383273,9.908832e-05,4.5227876e-05,1.2731654e-05,2.1883092e-05,3.251052e-05,4.355784e-05,4.047386e-05,3.9466708e-05,3.5682388e-05,4.560186e-05,8.305346e-05,0.00011823394,0.00010430458,6.688778e-05,1.8433419e-05,7.487171e-06,5.362221e-06,3.401678e-06,1.0664825e-05,9.513732e-06,1.470852e-05,2.2657683e-05,2.3171984e-05,2.2025677e-05,3.1339572e-05,4.886553e-05,2.5995547e-05,2.2501377e-05,3.1562562e-05,3.4594872e-05,3.3896908e-05,2.3115053e-05,1.8157434e-05,1.9439192e-05,6.092629e-06,4.1444123e-06,3.1726447e-06,3.702282e-06,3.5364476e-06,3.4009784e-06,4.222908e-06,4.5468273e-06,4.842323e-06
0,0.0002596643,0.00024881633,0.0002959482,0.00029706498,0.0002929335,0.00028529236,0.00026282223,0.00030440904,0.00027501342,0.0009614878,0.0012763378,0.0014123966,0.0014003371,0.0017109038,0.0013947942,0.002166964,0.0022414592,0.001777863,0.0011626509,0.0007563296,0.00075146643,0.0003495597,0.00026133214,0.0003933169,0.00033225532,0.00091620645,0.00086038664,0.0004662199,0.0008135619,0.0011892956,0.0012863573,0.0013033326,0.0021884441,0.0012422317,0.0023951617,0.002641655,0.0031135736,0.004338437,0.0036166906,0.0011285623,0.0009449838,0.00024165695,0.00011743919,4.6263078e-05,3.2523007e-05,3.132883e-05,2.3451294e-05,1.9208024e-05
0,0.00023030744,0.00023575111,0.0002536244,0.00023437901,0.0002312202,0.00021478678,0.00019520118,0.00013422019,0.00022782599,0.00029701463,0.0005004189,0.000492929,0.0003207011,0.00042575804,0.0003551931,0.00018592172,0.00022488051,0.0005006326,0.0003021016,0.000112504604,7.328276e-05,6.406375e-05,4.9448543e-05,0.00016858692,8.3161525e-05,0.000119851575,0.0002204619,0.00012069409,0.00028406194,0.00028337172,0.00065306,0.0010369597,0.0018931255,0.00080402225,0.0009918101,0.0009106774,0.00029704423,0.00028061154,0.00042017695,0.00032496697,0.00010873858,4.9929513e-05,1.3974305e-05,1.7168151e-05,1.5911017e-05,1.4238673e-05,1.637708e-05,1.2915173e-05
